MeetID,MeetPath,Federation,Date,MeetCountry,MeetState,MeetTown,MeetName
3182,nsf/3047,NSF,2015-03-21,Norway,,Brumunddal,NM Benkpress 2015
3183,nsf/3050,NSF,2015-03-27,Norway,,Haukelandshallen,Åpent stevne
3184,nsf/3051,NSF,2015-03-26,Norway,,Trondheim,Åpent stevne
3185,nsf/3054,NSF,2015-04-04,Norway,,klubblokalet,Klubbstevne
3186,nsf/3056,NSF,2015-04-07,Norway,,Bergen SK studio,Klubbstevne
3187,nsf/3058,NSF,2015-04-11,Norway,,Bergen,Klubbstevne
3188,nsf/306,NSF,2002-06-01,Norway,,Sogndal,Kretsmesterskap
3189,nsf/3061,NSF,2015-04-11,Norway,,Bergen,Åpent stevne
3190,nsf/3062,NSF,2015-04-12,Norway,,Ganddal,Klubbstevne
3191,nsf/3063,NSF,2015-04-11,Norway,,Sandehallen,Åpent stevne
3192,nsf/3064,NSF,2015-04-11,Norway,,Rana,Klubbstevne
3193,nsf/3066,NSF,2015-04-11,Norway,,Brumunddal,Klubbstevne
3194,nsf/307,NSF,2002-06-01,Norway,,Oslo,Kretsmesterskap
3195,nsf/3072,NSF,2015-04-15,Norway,,Studentidretten Kraft,Klubbstevne
3196,nsf/3073,NSF,2015-04-11,Norway,,Oslo,Åpent stevne
3197,nsf/3074,NSF,2015-04-18,Norway,,Bergen,RM vest utstyrsfritt styrkløft
3198,nsf/3077,NSF,2015-04-18,Norway,,Gruva,Styrkeløft/Benkpress
3199,nsf/308,NSF,2002-06-01,Norway,,Bergen,Kretsmesterskap
3200,nsf/3083,NSF,2015-04-22,Norway,,Hommersåk Atetklubb,Klubbstevne
3201,nsf/3088,NSF,2015-04-24,Norway,,Gressvik,Åpent stevne
3202,nsf/309,NSF,2002-06-10,Norway,,Halden,Seriestevne
3203,nsf/3090,NSF,2015-04-25,Norway,,Odderneshallen,Klubbstevne benkpress/styrkeløft
3204,nsf/3092,NSF,2015-05-01,Norway,,,Åpent stevne
3205,nsf/3093,NSF,2015-05-01,Norway,,Oslo,Nasjonalt utstyrsfritt styrkeløft
3206,nsf/3095,NSF,2015-05-05,Norway,,Bergen,Klubbstevne
3207,nsf/3097,NSF,2015-05-09,Norway,,Sande,Benk-cup stevne
3208,nsf/3098,NSF,2015-05-09,Norway,,Rana,Seriestevne
3209,nsf/31,NSF,2000-03-18,Norway,,Flekkefjord,Kretsstevne
3210,nsf/310,NSF,2002-06-15,Norway,,Kjeller,Benk-Cup
3211,nsf/3101,NSF,2015-05-13,Norway,,Brumunddal,Klubbstevne
3212,nsf/3105,NSF,2015-05-22,Norway,,Alta,Åpent stevne
3213,nsf/3108,NSF,2015-05-29,Norway,,Bergen,Klubbstevne
3214,nsf/311,NSF,2002-06-15,Norway,,Brumunddal,Kretsmesterskap
3215,nsf/3112,NSF,2015-05-30,Norway,,Bergen,Klubbstevne
3216,nsf/3113,NSF,2015-06-01,Norway,,Alta,Åpent stevne
3217,nsf/3114,NSF,2015-05-27,Norway,,Halden,Klubbstevne
3218,nsf/3117,NSF,2015-06-08,Norway,,Årdalshallen,Klubbstevne
3219,nsf/3118,NSF,2015-05-20,Norway,,Elnesvågen Treningssenter,Åpent stevne i styrkeløft
3220,nsf/3119,NSF,2015-06-06,Norway,,Sandehallen,Seriestevne
3221,nsf/312,NSF,2002-06-15,Norway,,Skoger,Kretsstevne
3222,nsf/3120,NSF,2015-06-06,Norway,,Stavanger,Åpent stevne
3223,nsf/3121,NSF,2015-06-06,Norway,,Haugaland,Klubbstevne
3224,nsf/3123,NSF,2015-06-06,Norway,,Bergen,Åpent stevne
3225,nsf/3124,NSF,2015-06-13,Norway,,Lurahallen,Åpent stevne
3226,nsf/3125,NSF,2015-06-13,Norway,,Ganddal,Klubbstevne
3227,nsf/3126,NSF,2015-06-13,Norway,,Skedsmokorset,Lagfinale i benkpress 2014/2015
3228,nsf/3127,NSF,2015-06-13,Norway,,Skedsmokorset,Nasjonalt ungdom og junior 2015
3229,nsf/3129,NSF,2015-06-14,Norway,,Spikkestad Grendehus,Benkpress stevne
3230,nsf/313,NSF,2002-06-17,Norway,,Sandnes,Seriestevne
3231,nsf/3131,NSF,2015-06-13,Norway,,Bergen,Åpent Stevne
3232,nsf/3135,NSF,2015-06-27,Norway,,Gressvik,Klubbstevne
3233,nsf/314,NSF,2002-06-19,Norway,,Askim,Seriestevne
3234,nsf/3140,NSF,2015-07-05,Norway,,Selsbakk,Åpent stevne
3235,nsf/3141,NSF,2015-07-07,Norway,,Bergen,Klubbstevne
3236,nsf/3143,NSF,2015-07-11,Norway,,,Ås Klubbstevne
3237,nsf/3147,NSF,2015-08-04,Norway,,Bergen SK studio,Klubbstevne benkpress/styrkeløft
3238,nsf/3153,NSF,2015-08-08,Norway,,Oslo,Klubbstevne
3239,nsf/3157,NSF,2015-08-15,Norway,,Odinhallen,Åpent stevne
3240,nsf/3159,NSF,2015-08-22,Norway,,Skedsmokorset,Åpent stevne
3241,nsf/316,NSF,2002-06-21,Norway,,Steinkjer,Seriestevne
3242,nsf/3160,NSF,2015-08-22,Norway,,Ganddal,Åpent stevne
3243,nsf/3162,NSF,2015-08-22,Norway,,Brumunddal,Åpent stevne
3244,nsf/3163,NSF,2015-08-30,Norway,,Trondheim,RM Midt-Norge utstyrsfritt
3245,nsf/3167,NSF,2015-09-01,Norway,,Bergen,Klubbstevne
3246,nsf/3169,NSF,2015-09-05,Norway,,Sandehallen,Syd-norsk benkpress utstyrsfritt
3247,nsf/317,NSF,2002-06-22,Norway,,Sande,Klubbmesterskap
3248,nsf/3170,NSF,2015-09-05,Norway,,Sandehallen,Syd-norsk benkpress
3249,nsf/3172,NSF,2015-09-05,Norway,,Ås,Klubbstevne
3250,nsf/3174,NSF,2015-09-12,Norway,,Askim,Klubbstevne
3251,nsf/3176,NSF,2015-09-19,Norway,,Brumunddal,Seriestevne
3252,nsf/3177,NSF,2015-09-19,Norway,,Melhus,Midt-Norsk Styrkeløft 2015
3253,nsf/3178,NSF,2015-09-19,Norway,,Melhus,Midt-Norsk Benkpress 2015
3254,nsf/3179,NSF,2015-09-19,Norway,,Rosendal idrettshall,RM benkpress utstyrsfritt
3255,nsf/318,NSF,2002-06-28,Norway,,Fredrikstad,Seriestevne
3256,nsf/3180,NSF,2015-09-19,Norway,,Saltdal,Klubbstevne
3257,nsf/3181,NSF,2015-09-23,Norway,,Halden,Seriestevne
3258,nsf/3182,NSF,2015-09-24,Norway,,Sandnes,Klubbstevne
3259,nsf/3184,NSF,2015-09-24,Norway,,,Åpent stevne
3260,nsf/3186,NSF,2015-09-26,Norway,,Odderneshallen,Klubbstevne
3261,nsf/3188,NSF,2015-09-27,Norway,,Studentidretten Kraft,Åpent stevne
3262,nsf/319,NSF,2002-07-07,Norway,,Ganddal,Seriestevne
3263,nsf/3191,NSF,2015-10-03,Norway,,Nesna,Åpent stevne
3264,nsf/3192,NSF,2015-10-03,Norway,,Stavanger,Klubbstevne
3265,nsf/3193,NSF,2015-10-03,Norway,,Spikkestad Grendehus,RM Benkpress
3266,nsf/3196,NSF,2015-09-30,Norway,,Hommersåk Atetklubb,Klubbstevne
3267,nsf/3197,NSF,2015-10-03,Norway,,Oslo,Klubbstevne
3268,nsf/3199,NSF,2015-10-06,Norway,,Bergen SK studio,Klubbstevne
3269,nsf/32,NSF,2000-03-18,Norway,,Sande,Kretsstevne
3270,nsf/320,NSF,2002-07-16,Norway,,Lørenskog,Klubbstevne
3271,nsf/3217,NSF,2015-10-10,Norway,,Odinhallen,Åpent stevne
3272,nsf/3218,NSF,2015-10-10,Norway,,Ganddal,Klubbstevne
3273,nsf/322,NSF,2002-07-20,Norway,,Sundbyfoss,Klubbmesterskap
3274,nsf/3220,NSF,2015-10-09,Norway,,Gruva,Klubbstevne
3275,nsf/3221,NSF,2015-10-07,Norway,,Gressvik,Åpent stevne
3276,nsf/3222,NSF,2015-10-10,Norway,,Askim Treningssenter,RM utstyrsfritt
3277,nsf/3228,NSF,2015-10-23,Norway,,Klubblokalet,Klubbmesterskap
3278,nsf/3229,NSF,2015-10-24,Norway,,Spikkestad Grendehus,Klubbmesterskap
3279,nsf/323,NSF,2002-07-27,Norway,,,Klubbstevne
3280,nsf/3233,NSF,2015-10-31,Norway,,Bergen,Klubbstevne benkpress
3281,nsf/3235,NSF,2015-11-01,Norway,,Bergen SK studio,Klubbstevne styrkeløft
3282,nsf/3237,NSF,2015-10-30,Norway,,Haukelandshallen,Åpent stevne
3283,nsf/324,NSF,2002-07-29,Norway,,Kjeller,Klubbstevne
3284,nsf/3244,NSF,2015-11-03,Norway,,Bergen,Åpent stevne benkpress/styrkeløft
3285,nsf/3248,NSF,2015-11-04,Norway,,Brumunddal,Klubbstevne
3286,nsf/3250,NSF,2015-11-07,Norway,,Elnesvågen,RM Benkpress Midt-Norge
3287,nsf/3259,NSF,2015-11-19,Norway,,Lurahallen,NM Styrkeløft Ungdom / Junior / Veteran
3288,nsf/3260,NSF,2015-11-21,Norway,,Moss,Klubbstevne
3289,nsf/3261,NSF,2015-11-21,Norway,,Odderneshallen,Klubbstevne benkpress/styrkeløft
3290,nsf/3262,NSF,2015-11-23,Norway,,Frogner,Klubbstevne
3291,nsf/3264,NSF,2015-12-01,Norway,,Bergen,Klubbstevne benkpress/styrkeløft
3292,nsf/3265,NSF,2015-11-28,Norway,,Rana,RM Utstyrsfritt Nordland
3293,nsf/3268,NSF,2015-12-04,Norway,,Elnesvågen,Åpent stevne benkpress
3294,nsf/327,NSF,2002-08-31,Norway,,Florø,NM Benkpress
3295,nsf/3270,NSF,2015-12-05,Norway,,Spikkestad,Benkpress-cup
3296,nsf/3271,NSF,2015-12-05,Norway,,Haukelandshallen,Klubbstevne
3297,nsf/3273,NSF,2015-12-05,Norway,,Oslo,Klubbstevne
3298,nsf/3275,NSF,2015-12-06,Norway,,Verket Røros,Klubbstevne
3299,nsf/3276,NSF,2015-12-09,Norway,,Halden,Åpent stevne
3300,nsf/328,NSF,2002-09-07,Norway,,Brumunddal,Seriestevne
3301,nsf/3283,NSF,2015-12-12,Norway,,Odinhallen,Åpent stevne
3302,nsf/329,NSF,2002-09-07,Norway,,,Nordisk damer
3303,nsf/33,NSF,2000-03-25,Norway,,Florø,Kretsmesterskap
3304,nsf/3309,NSF,2015-12-12,Norway,,Hommersåk Atetklubb,Klubbstevne
3305,nsf/331,NSF,2002-09-13,Norway,,Fredrikstad,Seriestevne
3306,nsf/3311,NSF,2015-12-12,Norway,,klubblokale,Klubbstevne
3307,nsf/3312,NSF,2015-12-12,Norway,,Remyra,Klubbstevne
3308,nsf/3317,NSF,2015-12-19,Norway,,Klubblokalet,Åpent stevne
3309,nsf/3318,NSF,2015-12-19,Norway,,Sandnessjøen,Klubbstevne
3310,nsf/332,NSF,2002-09-21,Norway,,Bergen,Seriestevne
3311,nsf/3321,NSF,2015-12-12,Norway,,Trondheim Atletklubbss klubblokaler,Åpent stevne
3312,nsf/3322,NSF,2015-12-12,Norway,,Gruva,Styrkeløft/Benkpress
3313,nsf/3323,NSF,2015-12-06,Norway,,Brumunddal,Klubbmesterskap
3314,nsf/3324,NSF,2015-12-12,Norway,,Ganddal,Klubbstevne
3315,nsf/3325,NSF,2015-12-19,Norway,,Sandnes,Åpent stevne
3316,nsf/3327,NSF,2015-12-12,Norway,,Haugaland Atletklubb,Klubbstevne
3317,nsf/3328,NSF,2015-12-12,Norway,,Oslo,Åpent stevne
3318,nsf/3329,NSF,2015-12-19,Norway,,Spikkestad Grendehus,Benkpress stevne
3319,nsf/333,NSF,2002-09-21,Norway,,Sande,Benkcup/Kretsstevne
3320,nsf/3331,NSF,2015-12-19,Norway,,Askim,Klubbstevne
3321,nsf/3332,NSF,2015-12-12,Norway,,Sandehallen,klubbmesterskap
3322,nsf/3333,NSF,2015-12-12,Norway,,Stavanger,Åpent stevne
3323,nsf/3334,NSF,2015-12-19,Norway,,Alta,Åpent stevne
3324,nsf/3336,NSF,2015-12-24,Norway,,Bergen,Benkpresstevne
3325,nsf/3337,NSF,1997-11-22,Norway,,Gruben,Klubbstevne
3326,nsf/3338,NSF,1997-10-25,Norway,,Steinkjer,Klubbstevne
3327,nsf/3339,NSF,1997-09-13,Norway,,Sandnes,Klubbstevne
3328,nsf/334,NSF,2002-09-28,Norway,,Mo i Rana,Seriestevne
3329,nsf/3340,NSF,2015-12-19,Norway,,Rana,Klubbstevne
3330,nsf/3342,NSF,2015-12-30,Norway,,Elnesvågen Treningssenter AS,Klubbstevne i benkpress
3331,nsf/3346,NSF,2016-01-12,Norway,,Bergen,Klubbstevne benkpress
3332,nsf/3347,NSF,2016-01-15,Norway,,Elnesvågen,Klubbstevne i benkpress
3333,nsf/3348,NSF,2016-01-16,Norway,,Sande,Åpent stevne
3334,nsf/3349,NSF,2016-01-16,Norway,,Sande,Benk-cup
3335,nsf/335,NSF,2002-09-28,Norway,,Kristiansand,Regionsmesterskap
3336,nsf/3355,NSF,2016-01-15,Norway,,Kristiansand,Klubbstevne
3337,nsf/3357,NSF,2016-01-23,Norway,,Oslo,Benkpress-stevne
3338,nsf/336,NSF,2002-10-03,Norway,,Sandefjord,Nordisk Politimesterskap
3339,nsf/3360,NSF,2016-01-30,Norway,,Ganddal,Åpent stevne
3340,nsf/3361,NSF,2016-01-30,Norway,,Oslo,RM Øst
3341,nsf/3362,NSF,2016-01-30,Norway,,Bodø,RM Nordland
3342,nsf/3363,NSF,2016-02-02,Norway,,Halden,Klubbstevne
3343,nsf/3369,NSF,2016-02-05,Norway,,Elnesvågen,Åpent stevne
3344,nsf/337,NSF,2002-10-08,Norway,,Sundbyfoss,Klubbstevne
3345,nsf/3370,NSF,2016-02-02,Norway,,Bergen,Klubbstevne
3346,nsf/3373,NSF,2016-02-06,Norway,,Haugesund,RM Sør Vest utstyrsfritt
3347,nsf/3376,NSF,2016-02-06,Norway,,Haugesund,RM Sør Vest
3348,nsf/3380,NSF,2016-02-14,Norway,,Sande,RM Østafjell
3349,nsf/3381,NSF,2016-02-14,Norway,,Sande,RM utstyrsfritt
3350,nsf/3382,NSF,2016-02-14,Norway,,Bergen,RM Vest utstyrsfritt
3351,nsf/3387,NSF,2016-02-19,Norway,,Elnesvågen,Åpent stevne i styrkeløft og benkpress
3352,nsf/3388,NSF,2016-02-20,Norway,,Remyra,Klubbstevne
3353,nsf/3389,NSF,2016-02-20,Norway,,Skedsmokorset,Klubbstevne
3354,nsf/339,NSF,2002-10-12,Norway,,Skogn,Regionsmesterskap
3355,nsf/3394,NSF,2016-02-20,Norway,,Gruva,Klubbstevne benk og styrkeløft
3356,nsf/34,NSF,2000-03-26,Norway,,Sundbyfoss,Klubbstevne
3357,nsf/340,NSF,2002-10-12,Norway,,Brumunddal,Seriestevne
3358,nsf/3402,NSF,2016-02-24,Norway,,Hommersåk,Klubbstevne
3359,nsf/3404,NSF,2016-02-27,Norway,,Askim,Åpent stevne
3360,nsf/3405,NSF,2016-02-26,Norway,,Fredrikstad,Klubbstevne
3361,nsf/3406,NSF,2016-02-27,Norway,,Brumunddal,Regionsmesterskap Hedmark/Oppland
3362,nsf/3409,NSF,2016-02-26,Norway,,Alta,Åpent stevne
3363,nsf/341,NSF,2002-10-16,Norway,,Sande,Klubbstevne
3364,nsf/3412,NSF,2016-03-01,Norway,,Bergen,Klubbstevne benkpress
3365,nsf/3413,NSF,2016-03-01,Norway,,Bergen,Åpent stevne
3366,nsf/3414,NSF,2016-03-02,Norway,,Halden,Klubbmesterskap
3367,nsf/342,NSF,2002-10-19,Norway,,Holmestrand,Kretsmesterskap -Lag
3368,nsf/343,NSF,2002-10-19,Norway,,Hommersåk,Syd-Norsk
3369,nsf/3435,NSF,2016-03-05,Norway,,Oslo,Åpent stevne
3370,nsf/3436,NSF,2016-03-05,Norway,,Rana,Åpent Stevne
3371,nsf/3438,NSF,2016-03-05,Norway,,Selsbakk,Klubbstevne
3372,nsf/344,NSF,2002-10-23,Norway,,Oslo,Seriestevne
3373,nsf/3442,NSF,2016-03-10,Norway,,Trondheim,Åpent stevne
3374,nsf/3446,NSF,2016-03-12,Norway,,Røros,Klubbstevne
3375,nsf/3447,NSF,2016-03-12,Norway,,Bergen,Åpent stevne styrkeløft utstyrsfritt
3376,nsf/3448,NSF,2016-03-12,Norway,,Sandnessjøen,Klubbstevne
3377,nsf/345,NSF,2002-10-25,Norway,,Fredrikstad,Seriestevne
3378,nsf/3450,NSF,2016-03-12,Norway,,Stavanger,NM Benkpress 2016
3379,nsf/3456,NSF,2016-03-15,Norway,,Tromsø,Klubbstevne
3380,nsf/3457,NSF,2016-03-16,Norway,,Brumunddal,Klubbstevne
3381,nsf/346,NSF,2002-10-25,Norway,,Steinkjer,Klubbstevne
3382,nsf/3462,NSF,2016-04-01,Norway,,Odderneshallen,Klubbstevne
3383,nsf/3463,NSF,2016-04-05,Norway,,Bergen,Klubbstevne
3384,nsf/3465,NSF,2016-04-07,Norway,,Kraft Studentidrettssenter,Klubbstevne
3385,nsf/347,NSF,2002-10-26,Norway,,Mo i Rana,Seriestevne
3386,nsf/3471,NSF,2016-04-09,Norway,,Oslo,Klubbstevne
3387,nsf/3472,NSF,2016-04-09,Norway,,Bergen,Regionsmesterskap Region Vest
3388,nsf/3473,NSF,2016-04-09,Norway,,Bergen,RM benkpress
3389,nsf/3474,NSF,2016-04-09,Norway,,Sande,Åpent stevne
3390,nsf/3475,NSF,2016-04-10,Norway,,Oslo,Åpent stevne
3391,nsf/3479,NSF,2016-04-11,Norway,,Elnesvågen,Klubbstevne i styrkeløft og benkpress
3392,nsf/348,NSF,2002-10-26,Norway,,Askim,Seriestevne/Benk-Cup
3393,nsf/3483,NSF,2016-04-09,Norway,,Stavanger,Klubbstevne
3394,nsf/3484,NSF,2016-04-16,Norway,,Saltdal,Åpent stevne
3395,nsf/3485,NSF,2016-04-02,Norway,,Brumunddal,Åpent stevne
3396,nsf/3486,NSF,2016-04-16,Norway,,Ganddal,Klubbstevne
3397,nsf/3487,NSF,2016-04-19,Norway,,Bergen,Åpent stevne
3398,nsf/3489,NSF,1990-02-17,Norway,,Rakkestad,NM Junior herrer
3399,nsf/349,NSF,2002-10-28,Norway,,Sandnes,Seriestevne
3400,nsf/3491,NSF,2016-04-20,Norway,,Hommersåk Atletklubb,Klubbstevne
3401,nsf/3493,NSF,2016-04-23,Norway,,Haukelandshallen.,Åpent stevne
3402,nsf/3496,NSF,2016-05-03,Norway,,Bergen,Klubbstevne
3403,nsf/3499,NSF,2016-04-29,Norway,,Fredrikstad,NM Ungdom/Junior/Veteran Utstyrsfritt
3404,nsf/350,NSF,2002-10-28,Norway,,Kjeller,Klubbstevne
3405,nsf/3500,NSF,2016-05-07,Norway,,Brumunddal,RM Utstyrsfritt Hedmark/Oppland
3406,nsf/3501,NSF,2016-05-07,Norway,,Haraldshallen,klubbstevne
3407,nsf/3503,NSF,2016-05-05,Norway,,Trondheim,Åpent stevne
3408,nsf/3505,NSF,2016-05-07,Norway,,Skien,Benkpress cup runde 2
3409,nsf/3506,NSF,2016-05-14,Norway,,Rana,Åpent stevne
3410,nsf/351,NSF,2002-10-28,Norway,,Halden,Seriestevne
3411,nsf/3512,NSF,2016-05-27,Norway,,Elnesvågen,Klubbstevne
3412,nsf/3516,NSF,2016-05-27,Norway,,Gressvik,Åpent stevne
3413,nsf/3517,NSF,2016-05-28,Norway,,Klubblokalet,Klubbstevne
3414,nsf/3518,NSF,2016-05-28,Norway,,Steinkjer,Klubbstevne
3415,nsf/3519,NSF,2016-06-01,Norway,,Halden,Åpent stevne
3416,nsf/352,NSF,2002-11-09,Norway,,Brumunddal,Klubbstevne
3417,nsf/3521,NSF,2016-06-03,Norway,,Elnesvågen,Styrkeløft og benkpress utstyrsfritt
3418,nsf/3523,NSF,2016-06-07,Norway,,Bergen SK studio,Åpent stevne benkpress/styrkeløft
3419,nsf/3524,NSF,2016-06-11,Norway,,Stavanger,Åpent stevne
3420,nsf/3525,NSF,2016-06-11,Norway,,Sandnes,Åpent stevne
3421,nsf/3526,NSF,2016-06-11,Norway,,Sande,Åpent stevne
3422,nsf/3527,NSF,2016-06-11,Norway,,Ganddal,Åpent stevne
3423,nsf/3528,NSF,2016-06-11,Norway,,Oslo,Åpent stevne markløft utstyrsfritt
3424,nsf/3531,NSF,2016-06-13,Norway,,Elnesvågen,Klubbstevne
3425,nsf/3533,NSF,2016-06-16,Norway,,Haukelandshallen.,Åpent stevne
3426,nsf/3535,NSF,2016-06-18,Norway,,Brumunddal,Seriestevne
3427,nsf/3536,NSF,2016-06-25,Norway,,Askim,Klubbmesterskap
3428,nsf/3539,NSF,2016-06-29,Norway,,Årdalshallen,Åpent stevne
3429,nsf/354,NSF,2002-11-23,Norway,,Sande,Benk-Cup
3430,nsf/3540,NSF,2016-06-25,Norway,,Nidarøhallen,RM Utstyrsfritt Region Midt
3431,nsf/3544,NSF,2016-07-05,Norway,,Bergen,Åpent stevne
3432,nsf/3547,NSF,2016-07-20,Norway,,Sandvika,Åpent stevne
3433,nsf/3549,NSF,2016-08-02,Norway,,Bergen,Klubbstevne benkpress
3434,nsf/355,NSF,2002-11-23,Norway,,Halden,KM benkpress
3435,nsf/3550,NSF,2016-08-08,Norway,,Haraldshallen,Klubbstevne
3436,nsf/3552,NSF,2016-08-12,Norway,,Elnesvågen,Åpent stevne
3437,nsf/3553,NSF,2016-08-14,Norway,,,Åpent stevne
3438,nsf/3555,NSF,2016-08-16,Norway,,Bergen,Åpent stevne
3439,nsf/356,NSF,2002-11-23,Norway,,Fræna,Klubbstevne
3440,nsf/3562,NSF,2016-08-20,Norway,,Drammen,Klubbmesterskap
3441,nsf/3563,NSF,2016-08-20,Norway,,Saltdal,Åpent stevne
3442,nsf/3564,NSF,2016-08-21,Norway,,Klubblokalet,Klubbstevne
3443,nsf/3565,NSF,2016-08-18,Norway,,Elnesvågen,Klubbstevne i styrkeløft og benkpress
3444,nsf/3566,NSF,2016-08-21,Norway,,Askim,Klubbstevne
3445,nsf/357,NSF,2002-11-24,Norway,,Sundbyfoss,Klubbstevne
3446,nsf/3580,NSF,2016-08-13,Norway,,Steinkjer Styrkeløftklubb,Martnamarken - Kun markløft
3447,nsf/3581,NSF,2016-08-20,Norway,,Brumunddal,Klubbstevne
3448,nsf/3582,NSF,2016-08-24,Norway,,Hommersåk Atletklubb,Klubbstevne
3449,nsf/3584,NSF,2016-08-27,Norway,,Gruva,Klubbstevne benk og styrkeløft
3450,nsf/3585,NSF,2016-08-27,Norway,,Laksevåg,Åpent stevne
3451,nsf/3586,NSF,2016-08-27,Norway,,Bjølsenhallen,RM Utstyrsfritt Region ØST
3452,nsf/359,NSF,2002-11-30,Norway,,Kristiansand,Kretsstevne
3453,nsf/3591,NSF,2016-09-03,Norway,,Sandehallen,Åpent stevne
3454,nsf/3593,NSF,2016-09-03,Norway,,Mo i Rana,Åpent Stevne
3455,nsf/3594,NSF,2016-09-03,Norway,,Skedsmokorset,Klubbmesterskap
3456,nsf/3598,NSF,2016-09-10,Norway,,Haukelandshallen,Regionmesterskap Utstyrsfritt benkpress
3457,nsf/3599,NSF,2016-09-10,Norway,,Sandnes,Rogalandsmesterskap utstyrsfritt
3458,nsf/36,NSF,2000-04-05,Norway,,Stavanger,Seriestevne
3459,nsf/360,NSF,2002-12-06,Norway,,Fredrikstad,Seriestevne
3460,nsf/3600,NSF,2016-09-10,Norway,,Sandnes,Rogalandsmesterskap
3461,nsf/3604,NSF,2016-09-23,Norway,,Odderneshallen,Klubbstevne
3462,nsf/3608,NSF,2016-09-24,Norway,,Brumunddal,Klubbstevne
3463,nsf/3609,NSF,2016-09-21,Norway,,Halden,Åpent stevne
3464,nsf/361,NSF,2002-12-07,Norway,,Bergen,Klubbstevne
3465,nsf/3616,NSF,2016-10-01,Norway,,Spikkestad,RM Benkpress Utstyrsfritt
3466,nsf/3617,NSF,2016-10-01,Norway,,Spikkestad,RM Benkpress
3467,nsf/3618,NSF,2016-09-30,Norway,,Elnesvågen,Klubbstevne i Benkpress
3468,nsf/3619,NSF,2016-10-04,Norway,,Elnesvågen,Åpent utstyrsfritt stevne
3469,nsf/362,NSF,2002-12-07,Norway,,Oslo,Lag NM
3470,nsf/3620,NSF,2016-10-01,Norway,,Mo i Rana,Klubbstevne
3471,nsf/3623,NSF,2016-10-06,Norway,,Trondheim,Åpent stevne
3472,nsf/3628,NSF,2016-10-07,Norway,,Klubblokalet,Klubbmesterskap
3473,nsf/363,NSF,2002-12-07,Norway,,Florø,Julestevne
3474,nsf/3634,NSF,2016-10-08,Norway,,Tromsø,Klubbstevne
3475,nsf/365,NSF,2002-12-11,Norway,,Oslo,Julestevne
3476,nsf/366,NSF,2002-12-14,Norway,,Melhus,KM Benkpress
3477,nsf/367,NSF,2002-12-14,Norway,,Bergen,Seriestevne
3478,nsf/368,NSF,2002-12-14,Norway,,Aktiviteten Tr.senter,Julestevne
3479,nsf/369,NSF,2002-12-14,Norway,,Stavanger,Julestevne
3480,nsf/370,NSF,2002-12-14,Norway,,,Klubbstevne
3481,nsf/371,NSF,2002-12-21,Norway,,Ålesund,Klubbstevne
3482,nsf/372,NSF,2002-12-29,Norway,,Sundbyfoss,Klubbstevne
3483,nsf/373,NSF,2002-08-16,Norway,,Brumunddal,Seriestevne
3484,nsf/374,NSF,2003-01-04,Norway,,Odderneshallen,Kretsstevne
3485,nsf/3741,NSF,2017-01-07,Norway,,Brumunddal,Klubbstevne
3486,nsf/3742,NSF,2017-01-14,Norway,,Sandehallen,RM styrkeløft utstyrsfritt
3487,nsf/3744,NSF,2017-01-14,Norway,,Oslo,Klubbstevne i Benkpress
3488,nsf/3746,NSF,2017-01-18,Norway,,Halden,Klubbmesterskap i benkpress
3489,nsf/3748,NSF,2017-01-20,Norway,,Elnesvågen,Klubbstevne
3490,nsf/375,NSF,2003-01-11,Norway,,Sandehallen,Kretsstevne
3491,nsf/3750,NSF,2017-01-23,Norway,,Bergen,Åpent stevne styrkeløft
3492,nsf/3751,NSF,2017-01-28,Norway,,Drammen,Benkpress-Cup 1. runde
3493,nsf/3753,NSF,2017-01-27,Norway,,Gimse,Åpent stevne
3494,nsf/3755,NSF,2017-02-06,Norway,,Bergen,Klubbstevne benkpress
3495,nsf/3756,NSF,2017-02-04,Norway,,Askim,Regionmesterskap region Øst
3496,nsf/3759,NSF,2017-02-07,Norway,,Skedsmokorset,Åpent stevne
3497,nsf/376,NSF,2003-01-18,Norway,,,Kretsstevne
3498,nsf/3760,NSF,2017-02-11,Norway,,Alta,Åpent stevne
3499,nsf/3764,NSF,2017-02-11,Norway,,Bergen,Regionmesterskap utstyrsfritt region Vest
3500,nsf/3765,NSF,2017-02-10,Norway,,Elnesvågen,Klubbstevne
3501,nsf/3766,NSF,2017-02-10,Norway,,Kristiansand,Klubbstevne
3502,nsf/3767,NSF,2017-02-11,Norway,,Oslo,Åpent stevne
3503,nsf/377,NSF,2003-01-18,Norway,,Brumunddal,Klubbmesterskap
3504,nsf/3770,NSF,2017-02-18,Norway,,Bergen,Styrkeløft/benkpress utstyrsfritt
3505,nsf/3771,NSF,2017-02-18,Norway,,Trondheim,Åpent stevne
3506,nsf/3773,NSF,2017-02-18,Norway,,Melhus,Klubbstevne benk og styrkeløft
3507,nsf/3774,NSF,2017-02-18,Norway,,Sandnessjøen,Regionmesterskap Styrkeløft Region Nordland
3508,nsf/3775,NSF,2017-02-18,Norway,,Sandnes,Regionmesterskap utstyrsfritt Region SørVest
3509,nsf/3776,NSF,2017-02-19,Norway,,Sandnes,Regionmesterskap Region SørVest
3510,nsf/3779,NSF,2017-02-25,Norway,,Remyra,Klubbstevne
3511,nsf/378,NSF,2003-01-20,Norway,,Lurahallen,Seriestevne
